open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-07-26 18:41:00+08:00,189.2400,189.2600,188.9500,189.2200,22536.78,2025-07-26 18:41:59.999000+08:00,4261454.576600,2429,8550.51,1616648.096900,0
2025-07-26 18:42:00+08:00,189.2200,189.3100,189.0800,189.0900,14894.45,2025-07-26 18:42:59.999000+08:00,2818220.480700,2016,6285.61,1189378.232000,0
2025-07-26 18:43:00+08:00,189.0900,189.1800,188.8700,188.9800,19449.84,2025-07-26 18:43:59.999000+08:00,3676483.026300,2197,8362.82,1580826.337800,0
2025-07-26 18:44:00+08:00,188.9700,189.0400,188.9200,188.9200,11826.09,2025-07-26 18:44:59.999000+08:00,2234973.399600,1422,5028.71,950353.777300,0
2025-07-26 18:45:00+08:00,188.9200,188.9600,188.7300,188.7400,20937.83,2025-07-26 18:45:59.999000+08:00,3954044.937400,2726,8108.25,1531320.224700,0
2025-07-26 18:46:00+08:00,188.7500,188.9000,188.6600,188.6900,12041.63,2025-07-26 18:46:59.999000+08:00,2272874.643400,1515,4558.89,860631.989300,0
2025-07-26 18:47:00+08:00,188.6900,188.7200,188.5000,188.5000,30224.39,2025-07-26 18:47:59.999000+08:00,5700090.060800,2421,8197.58,1546026.066600,0
2025-07-26 18:48:00+08:00,188.5000,188.5500,188.4200,188.4500,30355.01,2025-07-26 18:48:59.999000+08:00,5721300.316500,2148,10162.46,1915476.910900,0
2025-07-26 18:49:00+08:00,188.4500,188.4600,188.3400,188.3400,19825.53,2025-07-26 18:49:59.999000+08:00,3734853.355300,1761,3740.87,704723.208200,0
2025-07-26 18:50:00+08:00,188.3400,188.5800,188.3200,188.5100,17276.37,2025-07-26 18:50:59.999000+08:00,3256238.926200,1922,10258.60,1933652.171500,0
2025-07-26 18:51:00+08:00,188.5100,188.5700,188.5100,188.5700,5271.51,2025-07-26 18:51:59.999000+08:00,993887.012100,584,3327.20,627294.057500,0
2025-07-26 18:52:00+08:00,188.5600,188.5700,188.4700,188.5600,6319.31,2025-07-26 18:52:59.999000+08:00,1191398.881900,808,1792.42,337928.602000,0
2025-07-26 18:53:00+08:00,188.5600,188.5700,188.4400,188.4400,6777.61,2025-07-26 18:53:59.999000+08:00,1277813.862100,752,1797.75,338950.490700,0
2025-07-26 18:54:00+08:00,188.4400,188.5200,188.4100,188.4100,4815.83,2025-07-26 18:54:59.999000+08:00,907609.715500,679,1773.26,334202.388600,0
2025-07-26 18:55:00+08:00,188.4000,188.5300,188.3800,188.4200,8715.82,2025-07-26 18:55:59.999000+08:00,1642615.822900,1028,4233.10,797750.682000,0
2025-07-26 18:56:00+08:00,188.4300,188.4300,188.3300,188.3700,7029.56,2025-07-26 18:56:59.999000+08:00,1324082.625500,924,2275.82,428649.364300,0
2025-07-26 18:57:00+08:00,188.3700,188.3800,188.2500,188.2700,11426.43,2025-07-26 18:57:59.999000+08:00,2151665.866900,1291,4642.20,874107.551700,0
2025-07-26 18:58:00+08:00,188.2700,188.3100,188.0900,188.1900,18323.60,2025-07-26 18:58:59.999000+08:00,3448338.566900,1852,6722.99,1265439.075000,0
2025-07-26 18:59:00+08:00,188.1900,188.2400,188.1700,188.2200,8223.65,2025-07-26 18:59:59.999000+08:00,1547780.185400,805,4497.05,846412.408200,0
2025-07-26 19:00:00+08:00,188.2100,188.2500,187.8300,187.9100,49719.84,2025-07-26 19:00:59.999000+08:00,9348546.832500,3975,10122.50,1903905.475200,0
2025-07-26 19:01:00+08:00,187.9200,188.0600,187.8600,188.0300,25828.64,2025-07-26 19:01:59.999000+08:00,4854455.488100,1976,10575.45,1987855.882500,0
2025-07-26 19:02:00+08:00,188.0400,188.2100,188.0300,188.1600,18024.50,2025-07-26 19:02:59.999000+08:00,3391617.544200,1424,11572.53,2177531.172900,0
2025-07-26 19:03:00+08:00,188.1700,188.2000,188.0800,188.1800,6314.80,2025-07-26 19:03:59.999000+08:00,1188209.959300,902,2144.08,403427.064900,0
2025-07-26 19:04:00+08:00,188.1800,188.3600,188.0000,188.1700,41250.81,2025-07-26 19:04:59.999000+08:00,7761690.744400,2373,16130.92,3035867.215000,0
2025-07-26 19:05:00+08:00,188.1700,188.3200,188.1700,188.2800,10602.43,2025-07-26 19:05:59.999000+08:00,1996086.882000,957,8008.65,1507773.105800,0
2025-07-26 19:06:00+08:00,188.2900,188.3200,188.2500,188.3000,8720.68,2025-07-26 19:06:59.999000+08:00,1641913.777700,738,4539.68,854692.372500,0
2025-07-26 19:07:00+08:00,188.3100,188.3200,188.1700,188.3100,14471.98,2025-07-26 19:07:59.999000+08:00,2724281.873900,923,6310.49,1187944.892700,0
2025-07-26 19:08:00+08:00,188.3200,188.3200,188.2100,188.2300,4087.09,2025-07-26 19:08:59.999000+08:00,769384.867000,588,1389.29,261520.162900,0
2025-07-26 19:09:00+08:00,188.2400,188.3400,188.2300,188.3100,8202.26,2025-07-26 19:09:59.999000+08:00,1544362.653900,710,4613.30,868547.695800,0
2025-07-26 19:10:00+08:00,188.3100,188.3300,188.2300,188.2400,10348.60,2025-07-26 19:10:59.999000+08:00,1948546.790200,689,5451.36,1026526.575600,0
2025-07-26 19:11:00+08:00,188.2400,188.2400,188.2300,188.2400,2092.41,2025-07-26 19:11:59.999000+08:00,393870.639300,415,1630.50,306925.320000,0
2025-07-26 19:12:00+08:00,188.2400,188.2400,188.1300,188.2100,9920.30,2025-07-26 19:12:59.999000+08:00,1866856.399900,1015,5009.66,942713.991400,0
2025-07-26 19:13:00+08:00,188.2100,188.3300,188.2100,188.2500,7438.53,2025-07-26 19:13:59.999000+08:00,1400493.040400,761,3466.21,652512.899700,0
2025-07-26 19:14:00+08:00,188.2500,188.4200,188.2500,188.4100,3778.25,2025-07-26 19:14:59.999000+08:00,711641.379400,774,1903.05,358436.018000,0
2025-07-26 19:15:00+08:00,188.4100,188.5000,188.3600,188.3800,14721.69,2025-07-26 19:15:59.999000+08:00,2774164.633800,1469,6886.05,1297698.690800,0
2025-07-26 19:16:00+08:00,188.3900,188.4000,188.3100,188.3300,3566.34,2025-07-26 19:16:59.999000+08:00,671693.848400,684,1917.37,361100.500000,0
2025-07-26 19:17:00+08:00,188.3400,188.4000,188.2500,188.2600,8509.67,2025-07-26 19:17:59.999000+08:00,1602687.402800,745,3995.64,752578.336200,0
2025-07-26 19:18:00+08:00,188.2500,188.2900,188.1500,188.1600,8781.65,2025-07-26 19:18:59.999000+08:00,1652788.509000,743,1826.37,343790.655700,0
2025-07-26 19:19:00+08:00,188.1600,188.2100,188.0900,188.1000,14716.10,2025-07-26 19:19:59.999000+08:00,2768679.635400,1100,4573.35,860401.389400,0
2025-07-26 19:20:00+08:00,188.0900,188.2300,188.0300,188.1600,8925.67,2025-07-26 19:20:59.999000+08:00,1679123.813200,996,2834.62,533185.976300,0
2025-07-26 19:21:00+08:00,188.1500,188.2900,188.1000,188.1000,7981.97,2025-07-26 19:21:59.999000+08:00,1502267.558700,1124,3218.81,605862.612500,0
2025-07-26 19:22:00+08:00,188.1100,188.1200,187.9100,187.9300,14615.62,2025-07-26 19:22:59.999000+08:00,2747755.360100,1575,5115.06,961684.199800,0
2025-07-26 19:23:00+08:00,187.9300,187.9300,187.5600,187.6300,44408.11,2025-07-26 19:23:59.999000+08:00,8336637.382160,3990,17609.82,3305637.166400,0
2025-07-26 19:24:00+08:00,187.6300,187.6800,187.4400,187.5600,48225.79,2025-07-26 19:24:59.999000+08:00,9045934.886520,3877,18285.30,3430015.745900,0
2025-07-26 19:25:00+08:00,187.5700,187.7500,187.5600,187.6200,30624.87,2025-07-26 19:25:59.999000+08:00,5746461.238100,2137,13819.44,2593018.100800,0
2025-07-26 19:26:00+08:00,187.6300,187.7900,187.6200,187.7600,9669.32,2025-07-26 19:26:59.999000+08:00,1815026.717800,4717,4551.70,854421.947300,0
2025-07-26 19:27:00+08:00,187.7700,187.7700,187.6500,187.7500,18013.02,2025-07-26 19:27:59.999000+08:00,3381095.650600,1196,6957.02,1305719.238100,0
2025-07-26 19:28:00+08:00,187.7500,187.7600,187.6000,187.6400,9211.73,2025-07-26 19:28:59.999000+08:00,1729017.134600,948,3586.29,673059.070300,0
2025-07-26 19:29:00+08:00,187.6400,187.6700,187.6000,187.6400,11647.31,2025-07-26 19:29:59.999000+08:00,2185440.638400,931,3998.19,750189.220900,0
2025-07-26 19:30:00+08:00,187.6500,187.6600,187.3700,187.5000,28762.77,2025-07-26 19:30:59.999000+08:00,5393104.809800,3169,8120.48,1522420.380300,0
2025-07-26 19:31:00+08:00,187.5000,187.6600,187.5000,187.6500,15497.50,2025-07-26 19:31:59.999000+08:00,2907253.306900,1325,6349.74,1191183.161200,0
2025-07-26 19:32:00+08:00,187.6600,187.8200,187.5800,187.8100,12162.65,2025-07-26 19:32:59.999000+08:00,2283483.634600,1164,7277.41,1366284.322200,0
2025-07-26 19:33:00+08:00,187.8000,187.9500,187.7400,187.8100,19913.44,2025-07-26 19:33:59.999000+08:00,3740292.540100,1699,13015.58,2444702.844600,0
2025-07-26 19:34:00+08:00,187.8100,187.8600,187.7600,187.8600,9824.27,2025-07-26 19:34:59.999000+08:00,1845144.864800,954,6439.79,1209459.580300,0
2025-07-26 19:35:00+08:00,187.8600,187.9300,187.8200,187.8600,16247.59,2025-07-26 19:35:59.999000+08:00,3052769.820900,1122,4392.39,825281.942500,0
2025-07-26 19:36:00+08:00,187.8600,187.9200,187.8300,187.8600,7361.39,2025-07-26 19:36:59.999000+08:00,1383025.744500,838,4530.03,851054.072000,0
2025-07-26 19:37:00+08:00,187.8600,188.1500,187.8500,188.0200,22543.17,2025-07-26 19:37:59.999000+08:00,4238226.025600,1870,15091.62,2837341.707100,0
2025-07-26 19:38:00+08:00,188.0300,188.0600,187.8400,187.8900,10702.26,2025-07-26 19:38:59.999000+08:00,2011305.960800,1358,3696.67,694697.651500,0
2025-07-26 19:39:00+08:00,187.8900,187.9500,187.8000,187.8800,11863.54,2025-07-26 19:39:59.999000+08:00,2228729.120300,1355,4666.56,876739.867700,0
2025-07-26 19:40:00+08:00,187.8900,187.8900,187.7400,187.8800,9752.69,2025-07-26 19:40:59.999000+08:00,1831639.531100,1268,3068.93,576400.998700,0
2025-07-26 19:41:00+08:00,187.8800,187.9000,187.7200,187.9000,12047.75,2025-07-26 19:41:59.999000+08:00,2262704.348600,1453,3106.26,583394.879500,0
2025-07-26 19:42:00+08:00,187.9000,187.9000,187.4800,187.5500,45233.43,2025-07-26 19:42:59.999000+08:00,8485042.741900,2624,14010.91,2627574.886700,0
2025-07-26 19:43:00+08:00,187.5500,187.6100,187.4000,187.4300,18383.40,2025-07-26 19:43:59.999000+08:00,3447221.370600,1808,4245.65,796322.171800,0
2025-07-26 19:44:00+08:00,187.4300,187.5100,187.3000,187.5000,16466.17,2025-07-26 19:44:59.999000+08:00,3085541.341300,1809,6880.50,1289306.433200,0
2025-07-26 19:45:00+08:00,187.5000,187.6800,187.4900,187.6300,10029.61,2025-07-26 19:45:59.999000+08:00,1881755.545600,1664,6588.58,1236090.975500,0
2025-07-26 19:46:00+08:00,187.6300,187.6300,187.4100,187.5800,11287.14,2025-07-26 19:46:59.999000+08:00,2116339.479900,1391,3038.14,569780.338800,0
2025-07-26 19:47:00+08:00,187.5900,187.5900,187.3800,187.5200,8329.44,2025-07-26 19:47:59.999000+08:00,1561622.413400,1097,3412.60,639758.903900,0
2025-07-26 19:48:00+08:00,187.5300,187.5300,187.2400,187.3800,20690.86,2025-07-26 19:48:59.999000+08:00,3875944.172300,1934,6023.66,1128305.931200,0
2025-07-26 19:49:00+08:00,187.3900,187.5500,187.3800,187.5000,6791.50,2025-07-26 19:49:59.999000+08:00,1273138.627900,882,3818.58,715758.851800,0
2025-07-26 19:50:00+08:00,187.5000,187.6300,187.4700,187.6200,7675.59,2025-07-26 19:50:59.999000+08:00,1439282.039600,912,3084.26,578412.183600,0
2025-07-26 19:51:00+08:00,187.6300,187.7200,187.6200,187.7200,6217.87,2025-07-26 19:51:59.999000+08:00,1166817.433200,945,2917.26,547457.373100,0
2025-07-26 19:52:00+08:00,187.7300,187.7900,187.6600,187.6900,10817.82,2025-07-26 19:52:59.999000+08:00,2030732.357000,1077,6149.61,1154359.061900,0
2025-07-26 19:53:00+08:00,187.6900,187.7300,187.6000,187.7200,12848.48,2025-07-26 19:53:59.999000+08:00,2411026.190000,1038,3683.07,691161.071000,0
2025-07-26 19:54:00+08:00,187.7300,187.8800,187.7300,187.8600,11171.04,2025-07-26 19:54:59.999000+08:00,2098238.633300,1306,9352.03,1756554.300900,0
2025-07-26 19:55:00+08:00,187.8600,187.8800,187.7000,187.7100,6799.45,2025-07-26 19:55:59.999000+08:00,1276891.521200,796,3099.32,581994.724800,0
2025-07-26 19:56:00+08:00,187.7000,187.7100,187.5400,187.6300,6625.13,2025-07-26 19:56:59.999000+08:00,1243017.662600,987,2561.98,480644.566500,0
2025-07-26 19:57:00+08:00,187.6300,187.6400,187.5400,187.5500,2108.82,2025-07-26 19:57:59.999000+08:00,395592.140100,452,732.75,137459.168400,0
2025-07-26 19:58:00+08:00,187.5400,187.7100,187.5300,187.6600,3306.80,2025-07-26 19:58:59.999000+08:00,620492.253800,620,1867.06,350302.919800,0
2025-07-26 19:59:00+08:00,187.6600,187.7000,187.6000,187.6900,2220.10,2025-07-26 19:59:59.999000+08:00,416583.655600,486,1435.63,269379.046500,0
2025-07-26 20:00:00+08:00,187.6900,187.8500,187.6900,187.8500,16116.37,2025-07-26 20:00:59.999000+08:00,3026565.651600,1953,11497.46,2159159.887200,0
2025-07-26 20:01:00+08:00,187.8500,187.8500,187.6500,187.6500,4238.11,2025-07-26 20:01:59.999000+08:00,795635.583700,926,2034.57,381936.237700,0
2025-07-26 20:02:00+08:00,187.6600,187.7600,187.6400,187.7100,2510.24,2025-07-26 20:02:59.999000+08:00,471121.031700,580,1324.32,248530.738900,0
2025-07-26 20:03:00+08:00,187.7200,187.7500,187.5400,187.6200,4265.40,2025-07-26 20:03:59.999000+08:00,800401.570300,902,1296.31,243253.461500,0
2025-07-26 20:04:00+08:00,187.6200,187.6500,187.5200,187.6400,4740.31,2025-07-26 20:04:59.999000+08:00,889201.508100,788,2709.68,508305.800900,0
2025-07-26 20:05:00+08:00,187.6500,187.7400,187.5700,187.6100,10860.80,2025-07-26 20:05:59.999000+08:00,2038051.403800,1311,2404.06,451101.898600,0
2025-07-26 20:06:00+08:00,187.6100,187.7300,187.6100,187.6700,3658.01,2025-07-26 20:06:59.999000+08:00,686448.175700,778,1499.73,281427.978700,0
2025-07-26 20:07:00+08:00,187.6700,187.6700,187.5100,187.5400,4818.89,2025-07-26 20:07:59.999000+08:00,903939.719600,691,1710.59,320835.389800,0
2025-07-26 20:08:00+08:00,187.5400,187.5700,187.3800,187.3800,6413.87,2025-07-26 20:08:59.999000+08:00,1202424.720500,1057,1844.61,345863.355400,0
2025-07-26 20:09:00+08:00,187.3800,187.4200,187.2100,187.4100,19470.30,2025-07-26 20:09:59.999000+08:00,3647522.482900,1815,9621.31,1802519.219100,0
2025-07-26 20:10:00+08:00,187.4100,187.5900,187.4100,187.5900,9741.50,2025-07-26 20:10:59.999000+08:00,1826528.932200,1165,5164.25,968212.731700,0
2025-07-26 20:11:00+08:00,187.5800,187.7000,187.5600,187.6700,4993.58,2025-07-26 20:11:59.999000+08:00,936960.551400,1144,2773.76,520442.433800,0
2025-07-26 20:12:00+08:00,187.6700,187.7500,187.5800,187.7300,7601.57,2025-07-26 20:12:59.999000+08:00,1426643.080600,1135,2784.64,522627.808800,0
2025-07-26 20:13:00+08:00,187.7300,187.7600,187.6000,187.7100,5851.16,2025-07-26 20:13:59.999000+08:00,1098251.780600,986,1735.85,325817.517700,0
2025-07-26 20:14:00+08:00,187.7100,187.7300,187.6000,187.7200,15782.83,2025-07-26 20:14:59.999000+08:00,2962015.602500,1113,4883.89,916682.662800,0
2025-07-26 20:15:00+08:00,187.7100,187.8100,187.7000,187.8100,12445.18,2025-07-26 20:15:59.999000+08:00,2336496.208500,1386,6772.76,1271572.694200,0
2025-07-26 20:16:00+08:00,187.8100,187.8400,187.6800,187.6900,14960.59,2025-07-26 20:16:59.999000+08:00,2809208.501000,1468,6009.69,1128521.270100,0
2025-07-26 20:17:00+08:00,187.6900,187.8400,187.6500,187.8300,8139.96,2025-07-26 20:17:59.999000+08:00,1528058.604600,968,6645.63,1247536.215700,0
2025-07-26 20:18:00+08:00,187.8300,187.9000,187.8200,187.8400,13520.66,2025-07-26 20:18:59.999000+08:00,2539993.101500,1148,8020.61,1506738.303300,0
2025-07-26 20:19:00+08:00,187.8400,188.2400,187.8300,188.1400,22983.60,2025-07-26 20:19:59.999000+08:00,4322953.561600,2439,15197.81,2858482.418300,0
2025-07-26 20:20:00+08:00,188.1300,188.2000,188.0100,188.1600,31442.58,2025-07-26 20:20:59.999000+08:00,5914507.452000,2302,18685.39,3514745.975800,0
2025-07-26 20:21:00+08:00,188.1700,188.4400,188.1700,188.2700,32218.60,2025-07-26 20:21:59.999000+08:00,6067295.443500,2479,21988.03,4140531.455100,0
2025-07-26 20:22:00+08:00,188.2700,188.3400,188.2200,188.2200,18725.50,2025-07-26 20:22:59.999000+08:00,3525679.072500,1350,10834.28,2039872.622500,0
2025-07-26 20:23:00+08:00,188.2300,188.2900,188.2000,188.2100,13553.86,2025-07-26 20:23:59.999000+08:00,2551410.470200,931,7718.76,1452918.571700,0
2025-07-26 20:24:00+08:00,188.2100,188.3300,188.1500,188.2900,11782.60,2025-07-26 20:24:59.999000+08:00,2217777.328900,1364,8529.80,1605549.596800,0
2025-07-26 20:25:00+08:00,188.2900,188.3000,188.1800,188.2300,8930.02,2025-07-26 20:25:59.999000+08:00,1681048.261000,987,4408.82,829918.181000,0
2025-07-26 20:26:00+08:00,188.2200,188.2200,188.0900,188.1100,8355.36,2025-07-26 20:26:59.999000+08:00,1571921.709700,1059,3474.57,653663.229800,0
2025-07-26 20:27:00+08:00,188.1200,188.1200,188.0000,188.0400,9762.63,2025-07-26 20:27:59.999000+08:00,1835762.836200,984,3731.98,701687.369900,0
2025-07-26 20:28:00+08:00,188.0300,188.1600,188.0100,188.0100,4510.86,2025-07-26 20:28:59.999000+08:00,848442.565900,742,2937.27,552467.773000,0
2025-07-26 20:29:00+08:00,188.0200,188.0900,188.0100,188.0600,9103.39,2025-07-26 20:29:59.999000+08:00,1711902.147100,662,6357.57,1195524.443400,0
2025-07-26 20:30:00+08:00,188.0600,188.0700,187.8800,187.8800,3999.10,2025-07-26 20:30:59.999000+08:00,751633.663700,772,483.71,90912.251100,0
2025-07-26 20:31:00+08:00,187.8800,188.0400,187.8700,188.0000,4970.63,2025-07-26 20:31:59.999000+08:00,934199.007200,808,2776.25,521705.964700,0
2025-07-26 20:32:00+08:00,188.0000,188.0100,187.8800,187.8800,2386.81,2025-07-26 20:32:59.999000+08:00,448518.710000,521,1319.75,247984.549700,0
2025-07-26 20:33:00+08:00,187.8800,188.0000,187.8600,187.9700,4508.71,2025-07-26 20:33:59.999000+08:00,847348.337600,676,2444.54,459407.313700,0
2025-07-26 20:34:00+08:00,187.9600,188.0000,187.8700,187.9100,3853.06,2025-07-26 20:34:59.999000+08:00,724150.471200,564,2483.84,466814.197300,0
2025-07-26 20:35:00+08:00,187.9000,187.9900,187.8800,187.9600,3577.80,2025-07-26 20:35:59.999000+08:00,672365.781900,560,2544.20,478131.742800,0
2025-07-26 20:36:00+08:00,187.9600,188.0000,187.9600,187.9700,5155.51,2025-07-26 20:36:59.999000+08:00,969147.281900,563,3566.37,670410.309100,0
2025-07-26 20:37:00+08:00,187.9700,188.0200,187.9700,188.0000,4099.68,2025-07-26 20:37:59.999000+08:00,770708.604200,480,2778.21,522272.648400,0
2025-07-26 20:38:00+08:00,187.9900,188.0000,187.8100,187.8200,8021.22,2025-07-26 20:38:59.999000+08:00,1506889.718700,1013,4680.34,879183.395100,0
2025-07-26 20:39:00+08:00,187.8300,187.8600,187.6600,187.7100,8015.71,2025-07-26 20:39:59.999000+08:00,1505308.203000,1027,1914.45,359521.980600,0
2025-07-26 20:40:00+08:00,187.7100,187.7600,187.6800,187.7300,3171.05,2025-07-26 20:40:59.999000+08:00,595261.583700,576,1539.52,288992.291800,0
2025-07-26 20:41:00+08:00,187.7300,187.8300,187.7200,187.7900,2982.54,2025-07-26 20:41:59.999000+08:00,560017.181400,661,1275.86,239554.714900,0
2025-07-26 20:42:00+08:00,187.7900,187.8600,187.7500,187.8200,4623.53,2025-07-26 20:42:59.999000+08:00,868393.157700,681,1978.34,371564.730600,0
2025-07-26 20:43:00+08:00,187.8200,187.8600,187.8100,187.8500,1508.66,2025-07-26 20:43:59.999000+08:00,283391.913100,443,989.41,185852.163000,0
2025-07-26 20:44:00+08:00,187.8500,187.9200,187.8400,187.8400,9061.14,2025-07-26 20:44:59.999000+08:00,1702401.216300,836,7165.23,1346202.090900,0
2025-07-26 20:45:00+08:00,187.8400,187.9000,187.7700,187.8600,3388.65,2025-07-26 20:45:59.999000+08:00,636512.040600,754,2073.97,389570.095100,0
2025-07-26 20:46:00+08:00,187.8700,188.0400,187.8200,188.0200,14371.89,2025-07-26 20:46:59.999000+08:00,2701081.733000,1140,9485.24,1782760.575600,0
2025-07-26 20:47:00+08:00,188.0200,188.0300,187.9400,188.0100,5324.20,2025-07-26 20:47:59.999000+08:00,1000881.364800,752,3267.12,614162.017700,0
2025-07-26 20:48:00+08:00,188.0100,188.0900,187.9400,187.9500,16870.73,2025-07-26 20:48:59.999000+08:00,3172076.861800,1538,8771.12,1649155.297000,0
2025-07-26 20:49:00+08:00,187.9500,188.1500,187.9400,188.1500,3171.94,2025-07-26 20:49:59.999000+08:00,596451.398100,593,2884.17,542330.352200,0
2025-07-26 20:50:00+08:00,188.1500,188.2100,188.0100,188.0200,5834.83,2025-07-26 20:50:59.999000+08:00,1097716.386000,913,3689.28,694083.177400,0
2025-07-26 20:51:00+08:00,188.0200,188.0900,188.0100,188.0600,4186.57,2025-07-26 20:51:59.999000+08:00,787279.998400,516,1573.11,295809.978900,0
2025-07-26 20:52:00+08:00,188.0600,188.1200,188.0500,188.0800,3353.91,2025-07-26 20:52:59.999000+08:00,630803.201400,485,2363.27,444486.105900,0
2025-07-26 20:53:00+08:00,188.0700,188.1500,188.0700,188.1200,1953.38,2025-07-26 20:53:59.999000+08:00,367457.322500,427,1311.44,246688.814600,0
2025-07-26 20:54:00+08:00,188.1300,188.1300,188.0200,188.0400,3854.96,2025-07-26 20:54:59.999000+08:00,724930.109400,474,1590.24,299031.459800,0
2025-07-26 20:55:00+08:00,188.0400,188.0400,187.9000,187.9000,4160.51,2025-07-26 20:55:59.999000+08:00,782125.336800,663,640.78,120444.639000,0
2025-07-26 20:56:00+08:00,187.9000,188.0000,187.8200,187.8700,7072.67,2025-07-26 20:56:59.999000+08:00,1328867.667500,809,2581.15,484955.438000,0
2025-07-26 20:57:00+08:00,187.8600,187.9400,187.8600,187.9300,2669.94,2025-07-26 20:57:59.999000+08:00,501673.602200,357,1828.92,343628.306700,0
2025-07-26 20:58:00+08:00,187.9300,187.9500,187.7800,187.7800,8193.01,2025-07-26 20:58:59.999000+08:00,1539232.588000,713,1300.10,244305.830300,0
2025-07-26 20:59:00+08:00,187.7900,187.8900,187.7800,187.8400,6713.07,2025-07-26 20:59:59.999000+08:00,1260843.851100,573,4759.11,893788.765500,0
2025-07-26 21:00:00+08:00,187.8400,187.8500,187.7200,187.7300,3466.22,2025-07-26 21:00:59.999000+08:00,650852.267400,632,456.81,85783.953600,0
2025-07-26 21:01:00+08:00,187.7200,187.7300,187.5000,187.5000,9451.54,2025-07-26 21:01:59.999000+08:00,1772962.534300,1548,999.16,187442.349200,0
2025-07-26 21:02:00+08:00,187.5000,187.6000,187.4300,187.6000,7248.07,2025-07-26 21:02:59.999000+08:00,1359009.114100,1280,3177.80,595859.417400,0
2025-07-26 21:03:00+08:00,187.5900,187.7500,187.5900,187.6700,18196.69,2025-07-26 21:03:59.999000+08:00,3414315.151500,1013,12571.34,2358535.706900,0
2025-07-26 21:04:00+08:00,187.6700,187.9600,187.6700,187.9600,12031.16,2025-07-26 21:04:59.999000+08:00,2259465.295300,1314,8643.82,1623231.310700,0
